客户ID,雇员关系,性别,年龄层级,客户状态,是否外国人,开户渠道,省份名称,年收入
1414172,非员工,男,60-75岁,活跃客户,否,KHM,广东,129548.76
1414209,非员工,女,45-60岁,活跃客户,否,KHN,广东,96698.61
1414261,非员工,女,18-30岁,活跃客户,否,KHM,陕西,141386.37
1414443,非员工,女,18-30岁,活跃客户,否,KHQ,广东,165641.19
1414857,非员工,男,18-30岁,活跃客户,否,KHQ,广东,67819.95000000001
1414939,非员工,男,45-60岁,活跃客户,否,KHN,江西,163382.94
1415078,非员工,女,18-30岁,活跃客户,否,KHQ,广东,139841.66999999998
1415101,非员工,男,18-30岁,活跃客户,否,KHQ,广东,235291.5
1415252,非员工,男,30-45岁,活跃客户,否,KHQ,广东,257482.26
1415450,非员工,男,45-60岁,活跃客户,否,KHQ,广东,58830.06
1415841,非员工,女,18-30岁,活跃客户,否,KHQ,江西,62394.12
1415844,非员工,男,18-30岁,活跃客户,否,KHQ,广东,142567.91999999998
1416002,非员工,女,18-30岁,活跃客户,否,KHQ,江西,326150.25
1416441,非员工,女,30-45岁,活跃客户,否,KHQ,江西,100881.69
1417146,非员工,男,45-60岁,活跃客户,否,KHM,广东,117938.07
1417160,非员工,女,30-45岁,活跃客户,否,KHM,海南,107005.83
1417175,非员工,男,18-30岁,活跃客户,否,KHM,广东,39163.08
1417201,非员工,女,30-45岁,活跃客户,否,KHM,陕西,86179.04999999999
1417417,非员工,女,30-45岁,活跃客户,否,KHN,江西,65610.56999999999
1417601,非员工,男,30-45岁,活跃客户,否,KHN,江西,217806.93
1417640,非员工,女,45-60岁,活跃客户,否,KHN,广东,136428.96
1417642,非员工,男,18-30岁,活跃客户,否,KHQ,海南,103424.73
1417724,非员工,女,30-45岁,活跃客户,否,KHN,广东,94211.43
1417897,非员工,女,45-60岁,活跃客户,否,KHM,江西,81035.22
1418083,非员工,女,30-45岁,活跃客户,是,KHM,广东,226574.73
1418084,非员工,女,18-30岁,活跃客户,否,KHQ,陕西,40977.03
1418148,非员工,男,18-30岁,活跃客户,否,KHQ,江西,26871.120000000006
1418216,非员工,男,18-30岁,活跃客户,否,KHQ,江西,57479.34
1418341,非员工,女,18-30岁,活跃客户,否,KHM,江西,43000.35000000001
1418389,非员工,女,18-30岁,活跃客户,否,KHQ,广东,118230.42
1418413,非员工,男,30-45岁,活跃客户,否,KHN,江西,99223.29
1418425,非员工,男,60-75岁,活跃客户,否,KHK,四川,351917.9100000001
1418469,非员工,女,30-45岁,活跃客户,否,KHM,海南,94836.99
1418567,非员工,男,30-45岁,活跃客户,否,KHN,广东,123838.88999999998
1418594,非员工,男,18-30岁,活跃客户,否,KHM,广东,69050.34
1418604,非员工,女,18-30岁,活跃客户,否,KHM,江西,73938.03
1418616,非员工,男,18-30岁,活跃客户,否,KHM,广东,126660.66
1418623,非员工,男,60-75岁,活跃客户,否,KHM,四川,93680.7
1418658,非员工,男,18-30岁,活跃客户,否,KHQ,陕西,180766.74
1418699,非员工,男,30-45岁,活跃客户,否,KHM,江西,34865.88
1418954,非员工,男,18-30岁,活跃客户,否,KHQ,陕西,116461.83
1418956,非员工,女,30-45岁,活跃客户,否,KHM,广东,167579.88
1419023,非员工,女,30-45岁,活跃客户,否,KHN,江西,98797.92
1419061,非员工,男,45-60岁,活跃客户,否,KHM,广东,33824.520000000004
1419065,非员工,女,18-30岁,活跃客户,否,KHM,陕西,118498.56
1419080,非员工,女,45-60岁,活跃客户,否,KHN,江西,96032.94
1419272,非员工,男,18-30岁,活跃客户,否,KHN,广东,75269.25
1419287,非员工,女,18-30岁,活跃客户,否,KHM,广东,62269.89
1419519,非员工,女,18-30岁,活跃客户,否,KHQ,江西,113884.95
1419610,非员工,男,30-45岁,活跃客户,否,KHQ,广东,117700.11000000002
1419728,非员工,女,45-60岁,活跃客户,是,KHK,广东,77468.94
1419765,非员工,女,18-30岁,活跃客户,否,KHQ,江西,77124.56999999999
1419830,非员工,女,18-30岁,活跃客户,否,KHM,广东,171546.45
1419849,非员工,女,30-45岁,活跃客户,否,KHN,广东,70680.18000000001
1419868,非员工,男,45-60岁,活跃客户,否,KHM,广东,152784.48
1419915,非员工,女,60-75岁,活跃客户,否,KHN,江西,115490.22
1419923,非员工,男,45-60岁,活跃客户,是,KHM,海南,97489.98
1419997,非员工,女,45-60岁,活跃客户,否,KHN,广东,182663.73
1420046,非员工,男,30-45岁,活跃客户,否,KHM,广东,116038.5
1420338,非员工,男,30-45岁,活跃客户,否,KHN,江西,231191.04
1420401,非员工,男,30-45岁,活跃客户,否,KHN,广东,75243.63
1420415,非员工,女,60-75岁,活跃客户,否,KHN,四川,142134.54
1420424,非员工,女,18-30岁,活跃客户,否,KHQ,江西,65061.36
1420503,非员工,女,18-30岁,活跃客户,否,KHQ,广东,156136.41
1420573,非员工,男,60-75岁,活跃客户,否,KHN,广东,120712.17
1420833,非员工,女,30-45岁,活跃客户,否,KHM,江西,131398.77
1420930,非员工,男,45-60岁,活跃客户,否,KHM,广东,229316.55
1421090,非员工,男,30-45岁,活跃客户,否,KHN,江西,49046.58
1421099,非员工,女,18-30岁,活跃客户,否,KHQ,陕西,87575.31
1421103,非员工,男,30-45岁,活跃客户,否,KHN,江西,55747.2
1421122,非员工,女,30-45岁,活跃客户,是,KHM,广东,63398.46
1421124,非员工,女,45-60岁,活跃客户,否,KHM,江西,49825.62
1421140,非员工,男,30-45岁,活跃客户,否,KHN,江西,2563287.6
1421160,非员工,女,45-60岁,活跃客户,否,KHM,陕西,106823.63999999998
1421207,非员工,女,30-45岁,活跃客户,否,KHM,陕西,184144.89
1421561,非员工,女,30-45岁,活跃客户,否,KHN,江西,72993.48
1421593,非员工,男,30-45岁,活跃客户,否,KHN,海南,112717.05
1421643,非员工,女,60-75岁,活跃客户,否,KHM,广东,45656.13
1421684,非员工,男,45-60岁,活跃客户,否,KHN,江西,88234.83
1421905,非员工,女,18-30岁,活跃客户,否,KHQ,江西,57690.36
1421943,非员工,男,30-45岁,活跃客户,否,KHN,广东,131286.87
1421953,非员工,男,18-30岁,活跃客户,否,KHQ,江西,129682.95
1422145,非员工,女,45-60岁,活跃客户,否,KHN,江西,41309.61
1422237,非员工,男,30-45岁,活跃客户,是,KHM,江西,75912.29999999999
1422376,非员工,女,45-60岁,活跃客户,否,KHM,江西,142543.41
1422572,非员工,男,75岁以上,活跃客户,否,KHM,陕西,129602.13
1422782,非员工,男,18-30岁,活跃客户,否,KHQ,江西,357205.62
1422860,非员工,女,18-30岁,活跃客户,否,KHQ,江西,37405.74
1422926,非员工,男,30-45岁,活跃客户,否,KHN,江西,89740.38
1423002,非员工,男,60-75岁,活跃客户,是,KHM,广东,34807.71
1423093,非员工,女,45-60岁,活跃客户,否,KHN,广东,122919.09
1423278,非员工,女,18-30岁,活跃客户,否,KHQ,广东,131676.33000000002
1423538,非员工,女,18-30岁,活跃客户,否,KHQ,广东,54419.43000000001
1423546,非员工,女,18-30岁,活跃客户,否,KHQ,广东,65140.59
1423943,非员工,女,18-30岁,活跃客户,否,KHQ,广东,133126.44
1424106,非员工,男,30-45岁,活跃客户,否,KHM,江西,93606.09
1424291,非员工,男,18-30岁,活跃客户,是,KHQ,广东,120246.99
1424696,非员工,男,18-30岁,活跃客户,否,KHQ,陕西,72784.95000000001
1425578,非员工,女,18-30岁,活跃客户,否,KHQ,广东,90523.47
1425616,非员工,女,60-75岁,活跃客户,否,KHM,江西,103603.32
1425768,非员工,女,18-30岁,活跃客户,否,KHM,陕西,111299.97
1425774,非员工,男,18-30岁,活跃客户,否,KHM,江西,79745.52
1425776,非员工,男,18-30岁,活跃客户,否,KHM,海南,56109.66
1425785,非员工,女,75岁以上,活跃客户,否,KHM,广东,477748.14
1425821,非员工,女,18-30岁,活跃客户,否,KHM,海南,43551.42
1425916,非员工,女,30-45岁,活跃客户,否,KHN,广东,55751.37
1426022,非员工,女,30-45岁,活跃客户,否,KHN,江西,46652.52
1426097,非员工,男,60-75岁,活跃客户,否,KHN,广东,180855.15
1426117,非员工,男,30-45岁,活跃客户,否,KHM,海南,231806.28
1426128,非员工,男,60-75岁,活跃客户,否,KHN,江西,30789.45
1426144,非员工,女,60-75岁,活跃客户,否,KHN,四川,61761.60000000001
1426160,非员工,男,30-45岁,活跃客户,否,KFC,陕西,103496.61000000002
1426166,非员工,女,30-45岁,活跃客户,否,KFC,陕西,103496.61000000002
1426290,非员工,男,30-45岁,活跃客户,否,KHN,广东,57077.13
1426411,非员工,男,30-45岁,活跃客户,否,KHM,广东,107491.59
1426438,非员工,男,18-30岁,活跃客户,否,KHQ,广东,547970.0700000001
1426495,非员工,女,18-30岁,活跃客户,否,KHN,广东,167032.38
1426535,非员工,男,18-30岁,活跃客户,否,KHM,广东,68614.89
1426537,非员工,女,30-45岁,活跃客户,否,KHM,陕西,70607.45999999999
1426597,非员工,男,30-45岁,活跃客户,否,KHM,陕西,85959.27
1426647,非员工,男,30-45岁,活跃客户,否,KHQ,广东,39007.32
1426671,非员工,男,45-60岁,活跃客户,否,KHK,广东,36114.06
1426690,非员工,男,60-75岁,活跃客户,否,KHM,江西,94374.3
1426714,非员工,男,30-45岁,活跃客户,否,KHN,江西,56864.22
1426837,非员工,女,18-30岁,活跃客户,否,KHQ,广东,104774.85
1426886,非员工,女,60-75岁,活跃客户,否,KHM,广东,52851.84
1427132,非员工,男,18-30岁,活跃客户,否,KHQ,陕西,49111.29
1427151,非员工,男,18-30岁,活跃客户,否,KHQ,广东,56341.17
1427204,非员工,女,18-30岁,活跃客户,否,KHQ,广东,95959.05
1427241,非员工,男,45-60岁,活跃客户,否,KHN,江西,176352.96
1427280,非员工,男,30-45岁,活跃客户,否,KHN,广东,171172.13999999998
1427444,非员工,男,18-30岁,活跃客户,否,KHQ,江西,204929.61
1427625,非员工,女,30-45岁,活跃客户,否,KHN,江西,47091.93
1427669,非员工,女,18-30岁,活跃客户,否,KHQ,广东,306880.29
1427805,非员工,男,60-75岁,活跃客户,否,KHN,江西,56752.98
1427869,非员工,女,18-30岁,活跃客户,否,KHQ,广东,110483.4
1428058,非员工,男,18-30岁,活跃客户,否,KHM,陕西,48133.08
1428082,非员工,男,30-45岁,活跃客户,否,KHM,陕西,98006.52
1428089,非员工,女,18-30岁,活跃客户,否,KHM,江西,150733.26
1428116,非员工,女,30-45岁,活跃客户,否,KHM,江西,61111.41
1428212,非员工,女,18-30岁,活跃客户,是,KHM,广东,47426.79
1428213,非员工,男,30-45岁,活跃客户,否,KHM,江西,186913.26
1428296,非员工,女,45-60岁,活跃客户,否,KHN,广东,128578.29
1428473,非员工,男,45-60岁,活跃客户,否,KHO,江西,62452.2
1428600,非员工,男,18-30岁,活跃客户,否,KHM,陕西,75258.03
1428787,非员工,女,18-30岁,活跃客户,否,KHQ,广东,98275.71
1428802,非员工,男,18-30岁,活跃客户,否,KHQ,广东,185474.61
1429103,非员工,男,18-30岁,活跃客户,否,KHQ,陕西,71217.15
1429147,非员工,女,18-30岁,活跃客户,是,KHN,北京,18428.46
1429208,非员工,男,60-75岁,活跃客户,否,KHM,江西,95434.83
1429273,非员工,男,18-30岁,活跃客户,否,KHQ,广东,100577.97
1429309,非员工,男,18-30岁,活跃客户,否,KHM,陕西,13539.6
1429326,非员工,女,18-30岁,活跃客户,否,KHQ,陕西,51909.84
1429568,非员工,女,18-30岁,活跃客户,否,KHQ,陕西,64928.43000000001
1429658,非员工,女,30-45岁,活跃客户,否,KHM,江西,58059.48
1429790,非员工,男,45-60岁,活跃客户,否,KHM,陕西,117032.25
1429791,非员工,男,30-45岁,活跃客户,否,KHM,江西,61175.37
1430257,非员工,男,30-45岁,活跃客户,否,KHM,陕西,85830.54000000001
1430303,非员工,女,18-30岁,活跃客户,否,KHQ,广东,101335.44
1430468,非员工,女,18-30岁,活跃客户,否,KHM,江西,45965.79
1430566,非员工,女,18-30岁,活跃客户,否,KHQ,广东,79437.51
1430591,非员工,女,60-75岁,活跃客户,否,KHM,四川,98253.21
1430680,非员工,女,18-30岁,活跃客户,否,KHN,江西,132982.32
1430730,非员工,女,18-30岁,活跃客户,否,KHN,广东,91362.63
1430853,非员工,女,18-30岁,活跃客户,否,KHN,江西,72947.54999999999
1430945,非员工,男,60-75岁,活跃客户,否,KHN,广东,135251.55
1430984,非员工,男,30-45岁,活跃客户,否,KHN,海南,65043.66
1431155,非员工,女,30-45岁,活跃客户,否,KHM,江西,208483.32
1431287,非员工,男,30-45岁,活跃客户,否,KHN,广东,80752.74
1431290,非员工,女,45-60岁,活跃客户,否,KHM,广东,399507.06
1431307,非员工,男,30-45岁,活跃客户,否,KHM,广东,175547.13
1431372,非员工,女,18-30岁,活跃客户,否,KHN,江西,124306.32
1431439,非员工,女,18-30岁,活跃客户,否,KHQ,海南,31480.74
1431490,非员工,男,18-30岁,活跃客户,否,KHQ,江西,198332.37
1431762,非员工,男,18-30岁,活跃客户,否,KHQ,广东,373047.0
1431790,非员工,男,18-30岁,活跃客户,否,KHQ,江西,130198.26
1431812,非员工,男,18-30岁,活跃客户,否,KHQ,江西,47932.95
1431819,非员工,女,18-30岁,活跃客户,否,KHQ,广东,212926.44
1431853,非员工,女,30-45岁,活跃客户,否,KHQ,江西,105780.27
1431872,非员工,女,30-45岁,活跃客户,是,KHM,广东,60383.10000000001
1432071,非员工,女,18-30岁,活跃客户,否,KHQ,广东,131722.38
1432097,非员工,男,18-30岁,活跃客户,否,KHM,广东,173939.55
1432157,非员工,女,75岁以上,活跃客户,是,KHN,广东,189163.26
1432185,非员工,男,18-30岁,活跃客户,否,KHM,广东,63284.4
1432189,非员工,男,30-45岁,活跃客户,否,KHM,广东,139914.84
1432193,非员工,女,18-30岁,活跃客户,否,KHM,广东,106221.87
1432196,非员工,男,18-30岁,活跃客户,否,KHM,广东,95710.86
1432236,非员工,男,30-45岁,活跃客户,否,KHM,江西,84182.43000000001
1432265,非员工,女,30-45岁,活跃客户,否,KHN,江西,18900.09
1432411,非员工,男,30-45岁,活跃客户,否,KHM,海南,154508.04
1432437,非员工,男,30-45岁,活跃客户,否,KHM,广东,66025.74
1432444,非员工,男,30-45岁,活跃客户,是,KHM,广东,33404.73
1432530,非员工,男,18-30岁,活跃客户,否,KHM,广东,112037.55
1432894,非员工,男,18-30岁,活跃客户,否,KHN,广东,323892.21
1433066,非员工,男,30-45岁,活跃客户,否,KHM,江西,54518.52
1433324,非员工,男,30-45岁,活跃客户,否,KHM,海南,95713.5
1433333,非员工,男,45-60岁,活跃客户,否,KHN,江西,76853.88
1433338,非员工,男,60-75岁,活跃客户,否,KHM,广东,103340.67
1433346,非员工,男,30-45岁,活跃客户,否,KHN,江西,31735.5
1433348,非员工,女,30-45岁,活跃客户,否,KHN,广东,114060.15
1433352,非员工,男,60-75岁,活跃客户,否,KHN,广东,79781.06999999999
1433403,非员工,女,30-45岁,活跃客户,否,KHM,海南,70373.01
1433415,非员工,男,30-45岁,活跃客户,否,KHM,广东,23489.73
1433454,非员工,男,30-45岁,活跃客户,否,KHM,广东,56130.93000000001
1433616,非员工,男,30-45岁,活跃客户,否,KHM,广东,44136.18
1433794,非员工,男,45-60岁,活跃客户,否,KHM,江西,415136.43
1433816,非员工,男,18-30岁,活跃客户,是,KHM,陕西,103788.38999999998
1434008,非员工,男,60-75岁,活跃客户,否,KHM,广东,118398.38999999998
1434188,非员工,男,30-45岁,活跃客户,否,KHN,陕西,206190.54
1434315,非员工,女,30-45岁,活跃客户,否,KHM,陕西,137248.59
1434364,非员工,女,45-60岁,活跃客户,否,KHN,江西,66709.41
1434412,非员工,男,18-30岁,活跃客户,否,KHQ,江西,68785.89
1434510,非员工,女,30-45岁,活跃客户,是,KHN,江西,115121.97
1434511,非员工,女,30-45岁,活跃客户,否,KHM,江西,62084.85000000001
1434782,非员工,男,60-75岁,活跃客户,否,KHN,四川,145806.12
1434788,非员工,女,45-60岁,活跃客户,否,KHN,江西,103806.27
1434835,非员工,女,18-30岁,活跃客户,否,KHQ,江西,50283.21
1434856,非员工,男,18-30岁,活跃客户,否,KHQ,江西,88116.99
1434908,非员工,男,18-30岁,活跃客户,否,KHQ,广东,105980.43
1434965,非员工,男,30-45岁,活跃客户,否,KHM,江西,63012.81
1435060,非员工,女,18-30岁,活跃客户,否,KHQ,江西,42742.86
1435125,非员工,女,60-75岁,活跃客户,否,KHM,广东,183746.82
1435149,非员工,男,18-30岁,活跃客户,否,KHM,江西,73856.97
1435174,非员工,女,18-30岁,活跃客户,否,KHQ,江西,40707.54
1435216,非员工,女,18-30岁,活跃客户,否,KHM,江西,62655.54
1435248,非员工,男,30-45岁,活跃客户,否,KHM,海南,89292.33
1435272,非员工,男,18-30岁,活跃客户,否,KHN,广东,47325.45
1435295,非员工,男,30-45岁,活跃客户,否,KHM,广东,102720.27
1435301,非员工,男,30-45岁,活跃客户,否,KHM,江西,77256.9
1435306,非员工,女,30-45岁,活跃客户,是,KHM,广东,93470.91
1435308,非员工,男,30-45岁,活跃客户,是,KHN,江西,127570.88999999998
1435310,非员工,男,18-30岁,活跃客户,否,KHM,陕西,104648.97
1435354,非员工,男,45-60岁,活跃客户,否,KHN,广东,110629.8
1435356,非员工,女,60-75岁,活跃客户,否,KHM,四川,88690.26
1435369,非员工,女,45-60岁,活跃客户,否,KHM,江西,54127.29
1435379,非员工,女,30-45岁,活跃客户,是,KHM,江西,105576.24
1435390,非员工,男,18-30岁,活跃客户,是,KHM,江西,105576.24
1435424,非员工,女,30-45岁,活跃客户,否,KHN,江西,148688.04
1435486,非员工,男,30-45岁,活跃客户,否,KHM,广东,174588.41999999998
1435492,非员工,男,60-75岁,活跃客户,否,KHM,四川,349306.83
1435520,非员工,男,30-45岁,活跃客户,否,KHM,广东,85988.28
1435525,非员工,男,30-45岁,活跃客户,否,KHM,陕西,95784.51
1435532,非员工,男,30-45岁,活跃客户,否,KHM,陕西,166169.28
1435533,非员工,女,45-60岁,活跃客户,否,KHN,陕西,121397.01
1435537,非员工,女,30-45岁,活跃客户,否,KHM,江西,34906.44
1435541,非员工,女,30-45岁,活跃客户,否,KAT,江西,55465.68000000001
1435544,非员工,男,18-30岁,活跃客户,否,KHN,广东,61547.88
1435561,非员工,女,30-45岁,活跃客户,否,KHN,江西,144051.90000000002
1435589,非员工,男,60-75岁,活跃客户,否,KHM,广东,71790.69
1435598,非员工,女,30-45岁,活跃客户,否,KHN,陕西,74355.72
1435601,非员工,男,60-75岁,活跃客户,否,KHM,广东,67215.69
1435622,非员工,男,30-45岁,活跃客户,否,KHM,陕西,90474.81
1435671,非员工,女,75岁以上,活跃客户,否,KHM,江西,58068.33
1435740,非员工,男,30-45岁,活跃客户,否,KHM,陕西,218399.28
1435755,非员工,男,30-45岁,活跃客户,否,KHM,江西,69899.91
1435762,非员工,男,30-45岁,活跃客户,否,KHM,江西,55358.25
1435770,非员工,男,18-30岁,活跃客户,否,KHN,江西,33385.020000000004
1435798,非员工,男,45-60岁,活跃客户,否,KHM,江西,77415.45000000001
1435801,非员工,男,30-45岁,活跃客户,否,KHM,广东,104672.94
1435862,非员工,男,30-45岁,活跃客户,否,KHN,江西,69722.22
1435873,非员工,女,30-45岁,活跃客户,是,KHN,广东,118897.65
1435887,非员工,男,45-60岁,活跃客户,否,KHM,广东,56236.17
1435896,非员工,男,45-60岁,活跃客户,否,KHM,广东,119143.83
1435900,非员工,男,30-45岁,活跃客户,否,KHN,四川,434086.14
1435901,非员工,女,30-45岁,活跃客户,否,KHN,四川,434086.14
1435905,非员工,女,30-45岁,活跃客户,否,KHN,广东,33929.85000000001
