SK_ID_CURR,CODE_GENDER,DAYS_BIRTH,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,DAYS_EMPLOYED,OCCUPATION_TYPE,ORGANIZATION_TYPE,AMT_INCOME_TOTAL,CNT_FAM_MEMBERS,CNT_CHILDREN
345357,F,-14210,Secondary / secondary special,Separated,-344,Sales staff,Self-employed,90000.0,2.0,1
345368,M,-16338,Secondary / secondary special,Single / not married,-1405,Security staff,Business Entity Type 3,90000.0,1.0,0
345376,M,-11295,Secondary / secondary special,Separated,-2520,Laborers,Business Entity Type 3,225000.0,2.0,1
345400,F,-17748,Higher education,Married,-1286,Core staff,Business Entity Type 1,162000.0,3.0,1
345406,M,-18491,Secondary / secondary special,Married,-3074,Laborers,Business Entity Type 3,225000.0,2.0,0
345420,F,-20726,Secondary / secondary special,Married,365243,,XNA,90000.0,2.0,0
345439,F,-14608,Secondary / secondary special,Married,-756,Laborers,Self-employed,90000.0,3.0,1
345441,F,-21905,Higher education,Married,-453,,Other,157500.0,2.0,0
345445,F,-17080,Secondary / secondary special,Married,-2391,Laborers,Business Entity Type 3,135000.0,2.0,0
345454,F,-20954,Secondary / secondary special,Married,365243,,XNA,54000.0,2.0,0
345462,F,-23710,Secondary / secondary special,Married,-8678,Cleaning staff,Medicine,144000.0,2.0,0
345477,F,-23540,Secondary / secondary special,Widow,365243,,XNA,135000.0,1.0,0
345494,M,-11229,Higher education,Married,-2460,Drivers,Police,247500.0,3.0,1
345495,F,-14419,Secondary / secondary special,Single / not married,-438,Laborers,Self-employed,202500.0,1.0,0
345520,M,-16110,Secondary / secondary special,Married,-558,Drivers,Trade: type 7,157500.0,2.0,0
345537,M,-12971,Secondary / secondary special,Civil marriage,-928,Laborers,Other,202500.0,3.0,1
345539,F,-20056,Higher education,Widow,-958,Accountants,Self-employed,180000.0,1.0,0
345544,F,-17258,Secondary / secondary special,Married,-2055,Cooking staff,Restaurant,112500.0,2.0,0
345591,F,-12605,Higher education,Married,-941,,Business Entity Type 3,112500.0,4.0,2
345610,F,-19796,Higher education,Married,-2648,Core staff,School,121500.0,2.0,0
345611,F,-21716,Secondary / secondary special,Married,365243,,XNA,67500.0,2.0,0
345623,F,-21292,Secondary / secondary special,Married,365243,,XNA,94500.0,2.0,0
345641,F,-10806,Secondary / secondary special,Married,-174,Sales staff,Self-employed,112500.0,2.0,0
345654,F,-18259,Incomplete higher,Married,-4832,Managers,Kindergarten,121500.0,2.0,0
345663,F,-16980,Secondary / secondary special,Married,-3354,Sales staff,Self-employed,117000.0,2.0,0
345711,F,-13771,Secondary / secondary special,Civil marriage,-38,Laborers,Industry: type 2,67500.0,4.0,2
345730,F,-16459,Secondary / secondary special,Separated,-4145,Laborers,Industry: type 9,67500.0,1.0,0
345735,F,-14703,Secondary / secondary special,Civil marriage,-2543,,Business Entity Type 3,157500.0,3.0,1
345757,F,-15952,Secondary / secondary special,Married,-1744,Managers,Medicine,90000.0,2.0,0
345766,F,-16157,Secondary / secondary special,Married,-3151,Cleaning staff,Other,103500.0,3.0,1
345779,M,-20019,Secondary / secondary special,Separated,365243,,XNA,112500.0,1.0,0
345790,F,-20205,Secondary / secondary special,Single / not married,365243,,XNA,49500.0,1.0,0
345840,M,-18337,Secondary / secondary special,Separated,-2972,Managers,Business Entity Type 3,315000.0,1.0,0
345844,F,-19866,Secondary / secondary special,Married,-384,Sales staff,Trade: type 7,202500.0,2.0,0
345856,M,-19990,Secondary / secondary special,Married,365243,,XNA,117000.0,2.0,0
345885,M,-21518,Secondary / secondary special,Married,-6331,,Electricity,112500.0,2.0,0
345888,F,-15939,Secondary / secondary special,Separated,-1800,Cleaning staff,Postal,157500.0,1.0,0
345899,M,-11187,Secondary / secondary special,Married,-2272,Laborers,Self-employed,135000.0,2.0,0
345901,M,-20096,Secondary / secondary special,Married,-1170,Drivers,Business Entity Type 3,112500.0,2.0,0
345904,F,-20434,Secondary / secondary special,Married,365243,,XNA,135000.0,3.0,1
345921,F,-24354,Secondary / secondary special,Separated,365243,,XNA,207000.0,1.0,0
345943,M,-12882,Secondary / secondary special,Single / not married,-906,Drivers,Business Entity Type 3,270000.0,1.0,0
345946,M,-12180,Secondary / secondary special,Married,-3186,Laborers,Self-employed,450000.0,4.0,2
345961,M,-15022,Secondary / secondary special,Married,-212,Laborers,Business Entity Type 2,135000.0,2.0,0
345977,M,-20004,Secondary / secondary special,Married,365243,,XNA,189000.0,2.0,0
346021,F,-19438,Secondary / secondary special,Married,-11944,Medicine staff,Agriculture,63000.0,2.0,0
346023,M,-10980,Secondary / secondary special,Civil marriage,-3140,Managers,Military,283500.0,3.0,1
346033,M,-13230,Secondary / secondary special,Separated,-3151,Security staff,Bank,112500.0,3.0,2
346040,F,-12642,Secondary / secondary special,Married,-2058,Sales staff,Government,135000.0,2.0,0
346065,F,-18609,Secondary / secondary special,Separated,-2798,Laborers,Business Entity Type 3,315000.0,1.0,0
346067,F,-15584,Secondary / secondary special,Married,-3667,Medicine staff,Medicine,67500.0,2.0,0
346074,F,-21277,Secondary / secondary special,Married,365243,,XNA,157500.0,2.0,0
346109,F,-17936,Incomplete higher,Married,-1232,Sales staff,Self-employed,180000.0,2.0,0
346162,F,-23439,Secondary / secondary special,Married,365243,,XNA,135000.0,2.0,0
346163,M,-15425,Secondary / secondary special,Married,-109,,Other,67500.0,2.0,0
346167,F,-11785,Secondary / secondary special,Married,-2956,Laborers,Business Entity Type 3,81000.0,3.0,1
346169,M,-16100,Secondary / secondary special,Single / not married,-5065,,Other,81000.0,2.0,1
346189,M,-10608,Secondary / secondary special,Single / not married,-525,Secretaries,Self-employed,112500.0,1.0,0
346206,F,-10913,Higher education,Married,-1980,Laborers,Business Entity Type 2,126000.0,2.0,0
346223,M,-12081,Higher education,Married,-3266,Managers,Medicine,360000.0,2.0,0
346226,M,-16295,Secondary / secondary special,Married,-703,Laborers,Business Entity Type 3,315000.0,2.0,0
346249,M,-15212,Secondary / secondary special,Married,-4169,Laborers,Military,157500.0,4.0,2
346257,M,-11946,Secondary / secondary special,Married,-1526,,Business Entity Type 3,135000.0,2.0,0
346268,M,-24192,Secondary / secondary special,Married,-3868,Laborers,Housing,184500.0,2.0,0
346279,F,-18773,Higher education,Married,-4372,Core staff,Government,85500.0,4.0,2
346287,F,-20854,Secondary / secondary special,Married,-14259,Core staff,Postal,202500.0,2.0,0
346307,F,-15139,Secondary / secondary special,Married,-3115,Medicine staff,Medicine,121500.0,2.0,0
346319,M,-10408,Higher education,Single / not married,-2315,Core staff,Bank,157500.0,1.0,0
346332,F,-10312,Secondary / secondary special,Married,-105,Sales staff,Business Entity Type 3,148500.0,3.0,1
346333,M,-20809,Higher education,Married,-5141,Managers,Industry: type 7,202500.0,2.0,0
346342,M,-9088,Incomplete higher,Single / not married,-208,Core staff,Trade: type 3,225000.0,1.0,0
346365,M,-14150,Secondary / secondary special,Married,-914,Drivers,Transport: type 3,157500.0,4.0,2
346372,F,-22967,Secondary / secondary special,Married,365243,,XNA,81000.0,2.0,0
346375,M,-10377,Secondary / secondary special,Civil marriage,-1517,Laborers,School,166500.0,2.0,0
346391,M,-9580,Secondary / secondary special,Single / not married,-2742,Waiters/barmen staff,Business Entity Type 3,225000.0,1.0,0
346404,M,-10099,Secondary / secondary special,Married,-321,Drivers,Industry: type 3,112500.0,2.0,0
346437,F,-15331,Secondary / secondary special,Married,-1702,Managers,Trade: type 3,153000.0,3.0,1
346460,F,-16950,Secondary / secondary special,Married,-3783,Sales staff,Business Entity Type 3,225000.0,2.0,0
346465,M,-11670,Secondary / secondary special,Civil marriage,-3790,Laborers,Trade: type 7,157500.0,2.0,0
346549,F,-18705,Secondary / secondary special,Married,-1410,,Business Entity Type 1,135000.0,2.0,0
346569,F,-11233,Secondary / secondary special,Married,-1638,Sales staff,Business Entity Type 3,135000.0,3.0,1
346575,M,-13870,Secondary / secondary special,Married,-1925,Laborers,Business Entity Type 3,225000.0,2.0,0
346600,F,-19162,Secondary / secondary special,Married,-3035,Sales staff,Other,270000.0,2.0,0
346611,M,-18400,Secondary / secondary special,Married,-218,Laborers,Construction,135000.0,2.0,0
346681,F,-19894,Secondary / secondary special,Widow,-335,Cleaning staff,Medicine,112500.0,1.0,0
346689,F,-15886,Secondary / secondary special,Married,-4856,Medicine staff,Other,112500.0,3.0,1
346771,F,-12531,Higher education,Separated,-221,Managers,Trade: type 3,234000.0,2.0,1
346779,F,-21483,Higher education,Married,365243,,XNA,180000.0,2.0,0
346782,F,-10176,Secondary / secondary special,Single / not married,-1695,,Business Entity Type 2,121500.0,1.0,0
346798,F,-15494,Secondary / secondary special,Married,-4419,Sales staff,Business Entity Type 3,103500.0,2.0,0
346824,F,-14641,Higher education,Married,-3304,Laborers,Business Entity Type 1,180000.0,2.0,0
346826,F,-24577,Secondary / secondary special,Widow,365243,,XNA,58500.0,1.0,0
346834,M,-20717,Secondary / secondary special,Widow,365243,,XNA,126000.0,1.0,0
346842,F,-20233,Secondary / secondary special,Married,365243,,XNA,72000.0,2.0,0
346846,F,-19197,Secondary / secondary special,Married,-234,Sales staff,Business Entity Type 1,156600.0,2.0,0
346858,F,-14009,Secondary / secondary special,Married,-503,Sales staff,Self-employed,76500.0,2.0,0
346869,F,-15742,Secondary / secondary special,Married,-1892,Managers,Government,117000.0,2.0,0
346885,M,-12788,Secondary / secondary special,Married,-4567,Laborers,Business Entity Type 3,171000.0,4.0,2
346897,M,-16996,Secondary / secondary special,Married,-529,Drivers,Government,180000.0,2.0,0
346931,F,-18624,Secondary / secondary special,Married,-1758,Laborers,Business Entity Type 3,180000.0,2.0,0
346950,F,-13843,Secondary / secondary special,Separated,-292,Cooking staff,Trade: type 3,148500.0,1.0,0
346956,F,-19750,Secondary / secondary special,Civil marriage,-1116,Cleaning staff,Self-employed,45000.0,2.0,0
346957,F,-23589,Secondary / secondary special,Widow,365243,,XNA,135000.0,1.0,0
346964,F,-12817,Secondary / secondary special,Married,-724,Laborers,Business Entity Type 3,112500.0,4.0,2
346974,F,-19810,Secondary / secondary special,Widow,-7085,High skill tech staff,Business Entity Type 2,315000.0,1.0,0
347000,F,-22803,Secondary / secondary special,Separated,-9233,Core staff,Kindergarten,225000.0,1.0,0
347027,M,-14706,Higher education,Married,-775,Managers,Business Entity Type 3,315000.0,2.0,0
347029,F,-19842,Secondary / secondary special,Married,-10949,High skill tech staff,Business Entity Type 2,112500.0,2.0,0
347044,M,-18039,Higher education,Married,-946,Managers,Self-employed,225000.0,2.0,0
347049,F,-22464,Higher education,Married,365243,,XNA,81000.0,2.0,0
347087,M,-16816,Higher education,Married,-6806,Laborers,Housing,90000.0,2.0,0
347103,M,-19060,Secondary / secondary special,Single / not married,-1655,Low-skill Laborers,Restaurant,135000.0,1.0,0
347106,F,-12602,Higher education,Married,-704,,Kindergarten,225000.0,2.0,0
347108,M,-17237,Secondary / secondary special,Married,-528,Drivers,Transport: type 3,202500.0,2.0,0
347132,F,-18256,Secondary / secondary special,Widow,-4575,Cleaning staff,Government,67500.0,1.0,0
347135,F,-20349,Secondary / secondary special,Married,365243,,XNA,135000.0,2.0,0
347155,M,-11523,Secondary / secondary special,Civil marriage,-752,,Other,157500.0,3.0,1
347169,F,-17709,Secondary / secondary special,Married,-1265,,Kindergarten,225000.0,3.0,1
347178,F,-15977,Higher education,Married,-7705,Core staff,University,90000.0,3.0,1
347202,F,-17566,Secondary / secondary special,Civil marriage,-1978,Core staff,Postal,121500.0,2.0,0
347237,M,-24575,Secondary / secondary special,Widow,365243,,XNA,54000.0,1.0,0
347244,F,-17813,Secondary / secondary special,Married,-5910,Laborers,Military,135000.0,2.0,0
347258,F,-20570,Secondary / secondary special,Single / not married,365243,,XNA,99000.0,1.0,0
347259,F,-10463,Secondary / secondary special,Married,-1470,,Self-employed,72000.0,3.0,1
347276,M,-10434,Higher education,Civil marriage,-117,,Other,103500.0,2.0,0
347285,M,-21469,Secondary / secondary special,Married,-2435,,School,121500.0,2.0,0
347310,F,-9717,Secondary / secondary special,Separated,-883,Sales staff,Business Entity Type 3,175500.0,1.0,0
347317,M,-19238,Secondary / secondary special,Married,-1789,Core staff,Business Entity Type 3,135000.0,2.0,0
347324,F,-15307,Higher education,Married,-302,,Business Entity Type 3,135000.0,2.0,0
347328,M,-16334,Secondary / secondary special,Married,-998,Laborers,Business Entity Type 3,225000.0,3.0,1
347351,F,-19945,Secondary / secondary special,Single / not married,-8686,Managers,Self-employed,112500.0,1.0,0
347358,F,-11470,Secondary / secondary special,Married,-645,Sales staff,Self-employed,76500.0,3.0,1
347362,F,-16251,Secondary / secondary special,Separated,-667,Accountants,Business Entity Type 3,202500.0,1.0,0
347373,F,-13938,Secondary / secondary special,Married,-949,Sales staff,Self-employed,90000.0,4.0,2
347389,F,-15047,Secondary / secondary special,Civil marriage,-886,,Business Entity Type 3,247500.0,2.0,0
347390,F,-20969,Secondary / secondary special,Married,365243,,XNA,90000.0,2.0,0
347396,F,-13854,Higher education,Married,-5186,Managers,Kindergarten,135000.0,3.0,1
347408,F,-17343,Secondary / secondary special,Civil marriage,-514,Laborers,Industry: type 7,144000.0,2.0,0
347410,F,-16404,Secondary / secondary special,Married,-3580,Managers,Business Entity Type 3,306000.0,2.0,0
347412,M,-19663,Secondary / secondary special,Married,-603,Laborers,Construction,225000.0,6.0,4
347448,F,-12701,Secondary / secondary special,Civil marriage,-115,Laborers,Industry: type 1,135000.0,3.0,1
347457,M,-21442,Incomplete higher,Married,-6842,Drivers,Medicine,126000.0,3.0,1
347466,F,-21495,Higher education,Single / not married,365243,,XNA,157500.0,1.0,0
347467,M,-11387,Secondary / secondary special,Single / not married,-623,Drivers,Transport: type 4,112500.0,3.0,2
347473,F,-15437,Higher education,Married,-1346,Accountants,Business Entity Type 3,135000.0,3.0,1
347493,M,-16117,Incomplete higher,Married,-771,Sales staff,Business Entity Type 3,270000.0,3.0,1
347519,F,-22036,Secondary / secondary special,Married,365243,,XNA,157500.0,2.0,0
347520,F,-11267,Secondary / secondary special,Married,-4060,Laborers,Self-employed,112500.0,3.0,1
347532,F,-16295,Secondary / secondary special,Married,365243,,XNA,202500.0,2.0,0
347543,F,-17174,Secondary / secondary special,Married,-1309,Sales staff,Self-employed,157500.0,2.0,0
347564,F,-15579,Secondary / secondary special,Civil marriage,-2567,Sales staff,Trade: type 7,135000.0,4.0,2
347569,F,-14828,Secondary / secondary special,Married,-8088,Medicine staff,Medicine,135000.0,2.0,0
347573,F,-10826,Higher education,Civil marriage,-2826,Core staff,School,346500.0,2.0,0
347582,F,-19906,Secondary / secondary special,Married,-1187,Cooking staff,Medicine,67500.0,2.0,0
347585,F,-16432,Secondary / secondary special,Separated,-9539,Laborers,Industry: type 5,112500.0,2.0,1
347593,F,-21363,Secondary / secondary special,Married,-14441,High skill tech staff,Government,360000.0,2.0,0
347606,F,-9738,Secondary / secondary special,Single / not married,-829,Core staff,Trade: type 3,139446.0,1.0,0
347622,F,-15844,Secondary / secondary special,Married,-3376,Drivers,Self-employed,315000.0,4.0,2
347632,M,-15365,Secondary / secondary special,Married,-897,Drivers,Transport: type 4,270000.0,2.0,0
347648,M,-13377,Secondary / secondary special,Married,-3361,Laborers,Other,292500.0,2.0,0
347649,M,-22292,Secondary / secondary special,Married,365243,,XNA,180000.0,4.0,2
347660,F,-12387,Secondary / secondary special,Married,-1355,Laborers,Agriculture,112500.0,4.0,2
347696,M,-19880,Secondary / secondary special,Married,365243,,XNA,130500.0,2.0,0
347710,M,-13142,Secondary / secondary special,Married,-2368,Drivers,Emergency,103500.0,4.0,2
347713,F,-12099,Secondary / secondary special,Married,-2700,Laborers,Other,157500.0,5.0,3
347715,M,-15398,Higher education,Married,-8010,High skill tech staff,Military,225000.0,4.0,2
347735,F,-16090,Secondary / secondary special,Married,-1100,Cleaning staff,Trade: type 7,63000.0,2.0,0
347737,M,-11587,Secondary / secondary special,Married,-611,Managers,Self-employed,180000.0,3.0,1
347739,F,-16477,Secondary / secondary special,Married,-1023,Sales staff,Self-employed,189000.0,2.0,0
347743,F,-17783,Secondary / secondary special,Married,-10320,Core staff,School,135000.0,2.0,0
347760,F,-20121,Higher education,Separated,365243,,XNA,85500.0,1.0,0
347761,F,-13970,Secondary / secondary special,Separated,-426,Cooking staff,Bank,283500.0,1.0,0
347768,F,-11664,Higher education,Married,-1312,Laborers,Business Entity Type 2,157500.0,3.0,1
347780,F,-22221,Secondary / secondary special,Married,365243,,XNA,153000.0,2.0,0
347794,F,-21240,Secondary / secondary special,Widow,365243,,XNA,135000.0,1.0,0
347804,F,-19680,Secondary / secondary special,Widow,-3991,Accountants,Self-employed,202500.0,1.0,0
