本期ID,性别,出生天数,学历,婚姻状况,就业天数,职业类别,单位类别,年收入,家庭人数,子女人数
349282,女,-20437,高中/职高,有配偶,365243,,未知,171000,2,0
349302,男,-8385,高中/职高,有配偶,-860,工人,应急部门,130500,3,1
349311,女,-10373,本科及以上,有配偶,-1439,工人,自由职业,121500,2,0
349334,男,-17717,高中/职高,有配偶,-1223,工人,公司类别3,180000,2,0
349343,男,-17145,高中/职高,有配偶,-322,司机,建筑,270000,2,0
349349,女,-21099,高中/职高,有配偶,365243,,未知,180000,2,0
349373,女,-15896,本科及以上,有配偶,-5502,经理,公司类别3,315000,2,0
349378,女,-10092,本科及以上,有配偶,-737,核心员工,公司类别2,67500,2,0
349395,女,-14439,本科及以上,有配偶,-4277,核心员工,建筑,180000,3,1
349406,女,-11876,本科及以上,有配偶,-2607,核心员工,公司类别3,225000,3,1
349411,女,-8316,大学肄业,未婚,-655,工人,交通类别4,126000,1,0
349421,男,-10292,本科及以上,未婚,-292,销售人员,贸易类别7,180000,1,0
349446,女,-14759,高中/职高,民事婚姻,-481,销售人员,公司类别3,94500,4,2
349455,男,-10066,高中/职高,有配偶,-355,工人,建筑,135000,3,1
349475,女,-19698,本科及以上,有配偶,-4441,经理,公司类别3,675000,2,0
349486,男,-10460,本科及以上,民事婚姻,-1218,经理,公司类别1,90000,2,0
349496,女,-8658,高中/职高,未婚,-841,文职人员,政府部门,112500,1,0
349500,女,-8974,高中/职高,有配偶,-1927,销售人员,自由职业,180000,3,1
349503,男,-16087,本科及以上,有配偶,-6197,,工业类别9,540000,2,0
349515,男,-12591,高中/职高,有配偶,-2596,工人,公司类别3,90000,2,0
349531,女,-16336,高中/职高,有配偶,-543,清洁工,公司类别3,67500,2,0
349533,女,-9119,高中/职高,未婚,-699,工人,自由职业,90000,1,0
349545,女,-14758,高中/职高,有配偶,-3367,销售人员,贸易类别7,247500,4,2
349554,男,-8768,高中/职高,有配偶,-1810,核心员工,警察,135000,2,0
349557,女,-14143,高中/职高,有配偶,-4669,厨师,公司类别3,90000,3,1
349564,女,-11989,本科及以上,离异,-429,,公司类别1,202500,1,0
349581,男,-13560,高中/职高,有配偶,-3121,司机,工业类别3,90000,4,2
349584,男,-18847,本科及以上,有配偶,-1885,专业技术人员,工业类别9,189000,2,0
349603,女,-23529,高中/职高,有配偶,365243,,未知,171000,2,0
349616,女,-14526,高中/职高,有配偶,-5774,销售人员,工业类别3,67500,4,2
349634,男,-14157,高中/职高,未婚,-393,,自由职业,171000,2,1
349648,男,-14768,高中/职高,有配偶,-1946,经理,其他,441000,2,0
349665,女,-20675,本科及以上,有配偶,365243,,未知,135000,2,0
349666,女,-11125,本科及以上,有配偶,-399,,物业,112500,5,3
349681,女,-7791,大学肄业,有配偶,-802,工人,工业类别9,112500,2,0
349704,男,-10853,高中/职高,有配偶,-1078,核心员工,军队,337500,5,3
349728,女,-19395,高中/职高,有配偶,-1897,,其他,76500,2,0
349732,女,-20962,高中/职高,有配偶,365243,,未知,45000,2,0
349757,女,-14399,高中/职高,有配偶,-2796,专业技术人员,工业类别11,135000,3,1
349769,女,-19016,高中/职高,民事婚姻,-5716,医务人员,医疗,157500,2,0
349783,女,-20358,高中/职高,丧偶,365243,,未知,90000,1,0
349789,女,-9433,大学肄业,有配偶,-1114,家政人员,自由职业,157500,3,1
349797,女,-17517,高中/职高,民事婚姻,-1283,清洁工,贸易类别7,202500,2,0
349803,女,-21140,高中/职高,有配偶,365243,,未知,225000,2,0
349813,女,-13888,高中/职高,有配偶,-122,工人,公司类别3,202500,4,2
349870,男,-16149,本科及以上,民事婚姻,-4279,经理,银行,198000,3,1
349877,女,-15935,高中/职高,离异,-7018,,农业,67500,1,0
349883,男,-8777,初中及以下,有配偶,-388,低技能工人,工业类别3,135000,3,1
349894,女,-18535,高中/职高,有配偶,-6210,工人,物业,90000,2,0
349904,女,-21902,高中/职高,有配偶,-1801,销售人员,自由职业,85500,2,0
349912,男,-16736,高中/职高,有配偶,-2293,司机,工业类别9,202500,4,2
349942,女,-13193,本科及以上,有配偶,-3221,,公司类别3,202500,2,0
349962,女,-13253,高中/职高,有配偶,-223,销售人员,自由职业,112950,2,0
349985,女,-13646,高中/职高,有配偶,-1664,,学校,225000,4,2
350026,女,-22459,本科及以上,有配偶,-3126,核心员工,政府部门,166500,2,0
350043,男,-19189,高中/职高,有配偶,-1295,,工业类别9,243000,2,0
350049,女,-24308,高中/职高,民事婚姻,365243,,未知,180000,2,0
350058,男,-8382,高中/职高,有配偶,-279,工人,交通类别4,135000,2,0
350062,男,-16149,高中/职高,未婚,-545,工人,军队,90000,1,0
350070,女,-15971,高中/职高,丧偶,365243,,未知,225000,2,1
350079,女,-16252,高中/职高,民事婚姻,-2867,会计,自由职业,135000,2,0
350140,女,-18069,高中/职高,有配偶,-267,家政人员,自由职业,90000,2,0
350143,女,-18621,高中/职高,有配偶,-6826,专业技术人员,公司类别3,180000,2,0
350146,女,-17830,高中/职高,有配偶,-3185,,医疗,90000,2,0
350159,男,-14796,高中/职高,有配偶,-2033,工人,其他,135000,2,0
350160,女,-13776,高中/职高,有配偶,-3515,清洁工,政府部门,270000,4,2
350165,女,-12625,本科及以上,有配偶,-3507,工人,公司类别3,202500,4,2
350187,女,-19097,高中/职高,有配偶,-3529,工人,贸易类别7,126000,2,0
350191,男,-8468,高中/职高,未婚,-374,司机,政府部门,90000,1,0
350215,男,-13737,本科及以上,有配偶,-786,专业技术人员,公司类别3,315000,4,2
350258,女,-21016,高中/职高,有配偶,365243,,未知,148500,2,0
350260,女,-13400,大学肄业,有配偶,-223,工人,公司类别3,135000,2,0
350261,男,-13576,高中/职高,有配偶,-2370,工人,自由职业,117000,5,3
350269,女,-23672,本科及以上,未婚,365243,,未知,144000,1,0
350280,男,-14874,大学肄业,有配偶,-2124,工人,自由职业,135000,4,2
350287,男,-13348,高中/职高,未婚,-337,工人,其他,90000,1,0
350294,女,-14377,高中/职高,有配偶,-2144,销售人员,自由职业,112500,3,1
350305,男,-12427,本科及以上,未婚,-3484,专业技术人员,公司类别2,337500,1,0
350311,女,-10289,高中/职高,有配偶,-1332,销售人员,自由职业,76500,3,1
350317,男,-13038,高中/职高,有配偶,-1593,销售人员,其他,180000,4,2
350319,男,-19582,高中/职高,有配偶,-1557,司机,交通类别4,76500,2,0
350320,女,-18362,高中/职高,有配偶,-146,工人,工业类别3,94500,2,0
350345,女,-10051,大学肄业,有配偶,-3037,专业技术人员,军队,292500,3,1
350347,男,-13939,高中/职高,有配偶,-697,专业技术人员,公司类别3,112500,2,0
350350,女,-17690,高中/职高,有配偶,-2761,经理,政府部门,157500,2,0
350353,男,-11897,高中/职高,民事婚姻,-1512,经理,其他,225000,3,1
350374,女,-17783,高中/职高,有配偶,-1183,销售人员,自由职业,148500,2,0
350382,女,-19646,高中/职高,有配偶,-13023,工人,工业类别9,90000,2,0
350410,男,-16641,高中/职高,有配偶,-890,司机,自由职业,180000,2,0
350426,女,-9001,大学肄业,有配偶,-1513,销售人员,自由职业,112500,2,0
350428,女,-13306,高中/职高,有配偶,-4011,销售人员,贸易类别7,135000,3,1
350432,男,-9162,高中/职高,未婚,-240,工人,农业,202500,1,0
350437,女,-12232,本科及以上,民事婚姻,-947,工人,贸易类别6,252000,3,1
350500,女,-12979,高中/职高,有配偶,-5878,医务人员,医疗,1170000,4,2
350504,男,-10536,高中/职高,离异,-3495,经理,公司类别3,675000,1,0
350510,女,-21837,高中/职高,丧偶,-7795,工人,公司类别2,157500,1,0
350545,女,-18358,高中/职高,有配偶,365243,,未知,157500,2,0
350613,女,-16138,本科及以上,有配偶,-431,销售人员,公司类别3,108000,3,1
350616,男,-9677,高中/职高,未婚,-468,工人,建筑,135000,1,0
350622,女,-15341,高中/职高,有配偶,-1911,工人,工业类别4,103500,3,1
350661,女,-15339,高中/职高,有配偶,-1145,,公司类别3,180000,2,0
350673,男,-14316,高中/职高,有配偶,-2651,经理,公司类别3,225000,2,0
350701,女,-18639,高中/职高,有配偶,-1901,厨师,自由职业,157500,2,0
350710,女,-23934,高中/职高,有配偶,-3573,销售人员,自由职业,126000,2,0
350733,女,-24601,高中/职高,有配偶,365243,,未知,90000,2,0
350743,女,-15415,高中/职高,民事婚姻,-2018,经理,幼教,202500,2,0
350744,女,-17109,本科及以上,有配偶,-3638,核心员工,学校,270000,3,1
350750,女,-18193,高中/职高,有配偶,-1691,专业技术人员,公司类别3,166500,2,0
350759,女,-21931,高中/职高,有配偶,-535,清洁工,工业类别11,180000,2,0
350772,男,-12749,高中/职高,有配偶,-1926,经理,自由职业,112500,4,2
350775,女,-13904,高中/职高,有配偶,-4533,,应急部门,166500,4,2
350790,女,-20930,高中/职高,有配偶,-5776,,其他,157500,2,0
350807,女,-22446,高中/职高,丧偶,365243,,未知,85050,1,0
350809,男,-10959,高中/职高,有配偶,-1673,,工业类别9,225000,5,3
350848,女,-15962,高中/职高,有配偶,-1366,销售人员,自由职业,112500,2,0
350849,男,-10008,高中/职高,有配偶,-1268,,公司类别3,270000,3,1
350852,女,-10636,本科及以上,有配偶,-377,会计,公司类别3,157500,3,1
350872,女,-21291,高中/职高,有配偶,365243,,未知,139500,2,0
350875,男,-16801,高中/职高,有配偶,-1880,安保人员,公司类别3,112500,2,0
350884,男,-11011,高中/职高,有配偶,-656,司机,公司类别3,270000,2,0
350896,男,-15107,高中/职高,有配偶,-990,工人,公司类别3,135000,4,2
350906,女,-15917,本科及以上,有配偶,-5320,会计,贸易类别3,112500,2,0
350918,女,-8881,高中/职高,有配偶,-169,核心员工,贸易类别7,81000,3,1
350935,女,-9212,本科及以上,有配偶,-957,,医疗,99000,3,1
350946,女,-18662,高中/职高,有配偶,-1641,工人,工业类别3,112500,2,0
350947,女,-18131,高中/职高,民事婚姻,-4756,销售人员,自由职业,108000,2,0
350985,女,-21721,高中/职高,有配偶,365243,,未知,99000,2,0
350998,女,-15608,本科及以上,有配偶,-5714,核心员工,学校,112500,4,2
351022,女,-19814,本科及以上,有配偶,-3480,会计,公司类别3,202500,2,0
351036,男,-14845,高中/职高,有配偶,-327,工人,建筑,180000,4,2
351049,女,-20685,高中/职高,有配偶,365243,,未知,87750,2,0
351055,女,-17850,高中/职高,民事婚姻,-835,安保人员,政府部门,112500,2,0
351058,男,-12991,高中/职高,有配偶,-3047,工人,物业,202500,4,2
351060,女,-22006,高中/职高,有配偶,365243,,未知,216000,2,0
351065,女,-13954,本科及以上,有配偶,-2955,经理,政府部门,135000,2,0
351127,女,-10031,本科及以上,有配偶,-1676,工人,贸易类别3,135000,2,0
351131,女,-13123,高中/职高,离异,-969,专业技术人员,公司类别1,103500,2,1
351133,男,-8956,本科及以上,未婚,-852,销售人员,贸易类别3,180000,1,0
351150,男,-24939,高中/职高,有配偶,365243,,未知,157500,2,0
351161,男,-15591,高中/职高,未婚,-2274,,公司类别3,94500,1,0
351164,女,-13791,高中/职高,有配偶,-801,家政人员,自由职业,171000,3,1
351172,男,-8688,高中/职高,未婚,-256,工人,公司类别3,202500,1,0
351187,女,-23256,高中/职高,民事婚姻,365243,,未知,405000,2,0
351219,男,-16722,高中/职高,有配偶,-1984,,公司类别3,90000,3,1
351233,女,-22263,高中/职高,有配偶,-3669,清洁工,公司类别3,202500,2,0
351239,女,-9710,高中/职高,有配偶,-832,会计,警察,157500,2,0
351258,男,-17002,高中/职高,未婚,-3150,司机,公司类别3,139500,1,0
351268,男,-18526,高中/职高,有配偶,-4362,工人,其他,202500,2,0
351280,女,-12409,高中/职高,有配偶,-3702,销售人员,公司类别3,180000,3,1
351296,女,-12205,高中/职高,民事婚姻,-5364,文职人员,医疗,112500,4,2
351306,女,-20840,高中/职高,有配偶,365243,,未知,90000,2,0
351356,男,-16581,高中/职高,有配偶,-2444,司机,自由职业,157500,3,1
351433,女,-17195,高中/职高,离异,-277,,公司类别3,112500,2,1
351464,男,-8747,大学肄业,未婚,-764,核心员工,银行,225000,1,0
351469,男,-17548,高中/职高,有配偶,-328,司机,公司类别3,315000,2,0
351480,男,-16061,本科及以上,有配偶,-4047,安保人员,安保,157500,2,0
351490,女,-23442,高中/职高,有配偶,365243,,未知,135000,2,0
351514,男,-14196,高中/职高,民事婚姻,-3374,司机,餐饮,180000,2,0
351522,女,-11541,高中/职高,有配偶,-1936,核心员工,医疗,90000,4,2
351529,女,-17664,本科及以上,有配偶,-5440,核心员工,学校,135000,2,0
351557,女,-12883,高中/职高,有配偶,-4249,专业技术人员,公司类别3,112500,4,2
351577,男,-9313,大学肄业,未婚,-195,司机,自由职业,157500,1,0
351586,男,-8425,本科及以上,未婚,-1574,经理,贸易类别2,180000,1,0
351591,女,-10385,高中/职高,有配偶,-925,核心员工,贸易类别2,135000,2,0
351592,女,-21745,高中/职高,民事婚姻,365243,,未知,67500,2,0
351599,女,-14329,高中/职高,离异,-6180,工人,交通类别2,180000,2,1
351623,女,-20122,高中/职高,丧偶,365243,,未知,202500,1,0
351645,女,-10377,大学肄业,有配偶,-1298,核心员工,贸易类别2,112500,3,1
351673,女,-14167,高中/职高,有配偶,-4101,,学校,45000,3,1
351691,男,-20704,高中/职高,民事婚姻,365243,,未知,135000,2,0
351726,男,-16643,高中/职高,有配偶,-6708,工人,工业类别7,121500,3,1
351785,女,-15684,大学肄业,有配偶,-905,销售人员,餐饮,112500,2,0
351805,男,-16865,高中/职高,有配偶,-4334,工人,其他,315000,3,1
351828,女,-12541,本科及以上,未婚,-3817,专业技术人员,工业类别9,157500,1,0
351840,女,-14173,本科及以上,有配偶,-1855,核心员工,自由职业,225000,2,0
351844,女,-15873,高中/职高,有配偶,-2738,销售人员,公司类别2,72000,3,1
351848,女,-22036,高中/职高,有配偶,365243,,未知,283500,2,0
351851,女,-9466,高中/职高,有配偶,-992,,工业类别7,126000,2,0
351861,女,-22229,高中/职高,有配偶,365243,,未知,135000,2,0
351866,女,-11961,本科及以上,民事婚姻,-3707,专业技术人员,交通类别4,90000,2,0
351895,男,-10167,高中/职高,有配偶,-2335,工人,工业类别9,189000,2,0
351909,女,-10342,高中/职高,有配偶,-2820,,交通类别4,135000,2,0
351919,男,-19834,高中/职高,有配偶,-421,司机,交通类别4,315000,2,0
351927,女,-8264,高中/职高,民事婚姻,-1652,工人,公司类别3,180000,4,2
351935,女,-7743,大学肄业,未婚,-138,销售人员,自由职业,67500,1,0
351949,男,-14478,高中/职高,离异,-1856,工人,建筑,157500,1,0
351950,女,-16586,高中/职高,有配偶,-7293,医务人员,军队,315000,3,1
351980,女,-11040,本科及以上,未婚,-1387,会计,交通类别2,225000,1,0
351994,女,-15773,大学肄业,民事婚姻,-82,专业技术人员,物业,135000,2,0
352003,女,-23401,高中/职高,有配偶,365243,,未知,189000,2,0
352006,女,-20231,高中/职高,丧偶,-1897,,物业,261000,1,0
352018,男,-19233,本科及以上,有配偶,-5760,工人,工业类别9,292500,2,0
352057,女,-12475,高中/职高,有配偶,-445,销售人员,公司类别3,90000,3,1
352072,女,-13385,本科及以上,民事婚姻,-342,文职人员,公共安全,157500,3,1
352086,女,-18212,高中/职高,有配偶,-2891,销售人员,公司类别3,135000,3,1
352098,男,-9195,本科及以上,民事婚姻,-848,信息技术人员,其他,315000,2,0
352115,男,-17790,本科及以上,有配偶,-2480,经理,公司类别3,405000,2,0
352128,男,-23772,本科及以上,有配偶,365243,,未知,101250,2,0
352131,女,-11201,高中/职高,有配偶,-2292,,自由职业,94500,4,2
352135,男,-12694,本科及以上,有配偶,-904,,工业类别1,315000,4,2
352147,男,-16956,高中/职高,民事婚姻,-1514,工人,公司类别2,121500,3,1
352150,女,-13451,高中/职高,民事婚姻,-1887,厨师,公司类别3,67500,2,0
352160,女,-13453,高中/职高,有配偶,-1599,低技能工人,农业,135000,4,2
352165,女,-20854,高中/职高,有配偶,-4439,医务人员,政府部门,225000,2,0
352171,男,-15060,本科及以上,未婚,-469,工人,自由职业,315000,1,0
352175,男,-14930,高中/职高,有配偶,-2028,司机,自由职业,157500,3,1
352184,男,-8204,高中/职高,有配偶,-1447,专业技术人员,公司类别3,202500,2,0
352197,女,-10498,本科及以上,有配偶,-1160,销售人员,自由职业,157500,2,0
352225,女,-14561,高中/职高,有配偶,-685,经理,农业,270000,2,0
352232,男,-14384,本科及以上,有配偶,-3230,,律师事务所,270000,3,1
352235,女,-20604,高中/职高,有配偶,365243,,未知,90000,2,0
352236,男,-13962,本科及以上,有配偶,-138,工人,物业,225000,3,1
352248,女,-21473,高中/职高,有配偶,365243,,未知,72000,2,0
352254,女,-21714,本科及以上,未婚,365243,,未知,171000,1,0
352255,女,-23665,高中/职高,丧偶,365243,,未知,67500,1,0
352264,男,-16006,高中/职高,有配偶,-807,,工业类别4,315000,2,0
352268,男,-18666,本科及以上,有配偶,-408,,公司类别3,202500,2,0
352271,男,-16094,高中/职高,有配偶,-2715,核心员工,自由职业,90000,2,0
352290,男,-24947,本科及以上,有配偶,365243,,未知,94500,2,0
352295,女,-18247,高中/职高,未婚,-3854,清洁工,其他,157500,1,0
352307,男,-20079,本科及以上,民事婚姻,-2640,经理,公共安全,157500,2,0
352329,女,-16434,高中/职高,离异,-1315,厨师,建筑,180000,2,1
